         211,          211,   -22.731    
         212,          212,   -49.833    
         213,          213,   -325.85    
         214,          214,   -72.703    
         215,          215,   -96.676    
         216,          216,   -682.37    
         217,          217,   -199.76    
         218,          218,   -253.07    
         219,          219,   -34.299    
         220,          220,  -0.23562E-01
         221,          221,   -555.06    
         222,          222,   -368.90    
         223,          223,  -0.23562E-01
         224,          224,   -9.8227    
         225,          225,   -65.973    
         226,          226,   -5.0894    
         227,          227,   -85.412    
         228,          228,   -118.78    
         229,          229,   -3.3353    
         230,          230,   -67.942    
         231,          231,   -67.049    
         232,          232,  -0.44680    
         233,          233,   -2.8649    
         234,          234,   -63.223    
         235,          235,  -0.89360    
         236,          236,   -63.669    
         237,          237,   -48.332    
         238,          238,   -250.89    
         239,          239,  -0.44680    
         240,          240,   -182.10    
         241,          241,  -0.23562E-01
         242,          242,   -26.427    
         243,          243,  -0.44680    
         244,          244,   -34.323    
         245,          245,  -0.47036    
         246,          246,   -19.157    
         247,          247,   -113.56    
         248,          248,   -28.595    
         249,          249,   -29.042    
         250,          250,   -63.767    
         251,          251,   -99.940    
         252,          252,   -104.49    
         253,          253,   -49.204    
         254,          254,   -1230.9    
         255,          255,   -2397.0    
         256,          256,   -2.8414    
         257,          257,   -6.9813    
         258,          258,   -253.73    
         259,          259,   -256.42    
         260,          260,   -52.349    
         261,          261,   -47.885    
         262,          262,  -0.91716    
         263,          263,   -85.782    
         264,          264,   -170.71    
         265,          265,   -285.18    
         266,          266,   -211.23    
         267,          267,   -95.770    
         268,          268,   -3.7141    
         269,          269,  -0.23562E-01
         270,          270,   -80.323    
         271,          271,   -47.908    
         272,          272,   -87.420    
         273,          273,   -21.440    
         274,          274,   -27.583    
         275,          275,   -5.5597    
         276,          276,   -81.318    
         277,          277,   -74.337    
         278,          278,   -84.446    
         279,          279,   -137.73    
         280,          280,   -84.942    
         281,          281,   -299.77    
         282,          282,   -109.53    
         283,          283,   -56.744    
         284,          284,  -0.47036    
         285,          285,   -25.328    
         286,          286,   -4.0212    
         287,          287,  -0.87267    
         288,          288,   -13.446    
         289,          289,   -12.534    
         290,          290,   -147.24    
         291,          291,   -206.35    
         292,          292,   -100.23    
         293,          293,   -417.38    
         294,          294,  -0.44680    
         295,          295,   -63.223    
         296,          296,   -95.449    
         297,          297,   -148.86    
         298,          298,   -19.157    
         299,          299,   -2.8414    
         300,          300,   -7.4840    
         301,          301,   -3.6216    
         302,          302,   -54.866    
         303,          303,   -3.2673    
         304,          304,   -11.003    
         305,          305,   -1.3902    
         306,          306,   -158.39    
         307,          307,   -36.717    
         308,          308,   -2.3946    
         309,          309,   -28.619    
         310,          310,   -68.454    
         311,          311,   -34.746    
         312,          312,   -2.3946    
         313,          313,   -3.5744    
         314,          314,   -2.3946    
         315,          315,   -109.11    
         316,          316,   -67.049    
         317,          317,  -0.44680    
         318,          318,   -2.8414    
         319,          319,   -2.3946    
         320,          320,   -2.4181    
         321,          321,   -255.91    
         322,          322,   -104.10    
         323,          323,   -9.2922    
         324,          324,   -166.71    
         325,          325,   -75.454    
         326,          326,   -8.4893    
         327,          327,   -96.510    
         328,          328,   -1.3404    
         329,          329,   -2.3946    
         330,          330,   -5.9690    
         331,          331,   -90.173    
         332,          332,   -82.019    
         333,          333,   -29.468    
         334,          334,   -29.468    
         335,          335,   -15.785    
         336,          336,  -0.44680    
         337,          337,   -5.0894    
         338,          338,   -28.643    
         339,          339,   -48.513    
         340,          340,   -18.912    
         341,          341,   -75.656    
         342,          342,   -361.23    
         343,          343,   -153.70    
         344,          344,   -4.0212    
         345,          345,   -15.785    
         346,          346,   -15.352    
         347,          347,   -67.363    
         348,          348,   -16.234    
         349,          349,   -196.86    
         350,          350,   -4.7892    
         351,          351,   -287.64    
         352,          352,   -2.3946    
         353,          353,   -99.351    
         354,          354,   -30.990    
         355,          355,   -28.595    
         356,          356,   -52.621    
         357,          357,   -2.8414    
         358,          358,   -12.511    
         359,          359,   -51.459    
         360,          360,   -137.41    
         361,          361,   -118.11    
         362,          362,   -413.38    
         363,          363,   -628.01    
         364,          364,  -0.89623    
         365,          365,   -16.273    
         366,          366,   -5.5362    
         367,          367,   -190.91    
         368,          368,  -0.89360    
         369,          369,   -78.233    
         370,          370,   -24.458    
         371,          371,   -45.584    
         372,          372,   -15.338    
         373,          373,   -44.404    
         374,          374,  -0.44680    
         375,          375,   -170.74    
         376,          376,   -517.68    
         377,          377,   -7.0049    
         378,          378,   -223.53    
         379,          379,   -921.45    
         380,          380,   -40.413    
         381,          381,   -8.8270    
         382,          382,   -55.851    
         383,          383,   -198.34    
         384,          384,   -12.087    
         385,          385,   -35.196    
         386,          386,   -38.382    
         387,          387,   -12.134    
         388,          388,   -130.13    
         389,          389,   -461.34    
         390,          390,  -0.87267    
         391,          391,   -338.86    
         392,          392,   -77.959    
         393,          393,   -48.757    
         394,          394,   -20.029    
         395,          395,  -0.87267    
         396,          396,   -38.900    
         397,          397,   -408.49    
         398,          398,   -82.254    
         399,          399,   -65.973    
         400,          400,   -4.4707    
         401,          401,   -98.904    
         402,          402,   -11.710    
         403,          403,   -7.0049    
         404,          404,   -10.556    
         405,          405,   -16.804    
         406,          406,   -25.957    
         407,          407,   -153.54    
         408,          408,   -1135.3    
         409,          409,   -3587.8    
         410,          410,   -702.53    
         411,          411,   -16.085    
         412,          412,  -0.94248E-01
         413,          413,   -23.609    
         414,          414,   -12.087    
         415,          415,  -0.47036    
         416,          416,   -77.265    
         417,          417,   -71.370    
         418,          418,   -190.89    
         419,          419,   -43.894    
         420,          420,   -18.959    
         421,          421,   -49.675    
         422,          422,   -2.4181    
         423,          423,  -0.89623    
         424,          424,   -55.898    
         425,          425,   -29.771    
         426,          426,   -153.28    
         427,          427,   -181.72    
         428,          428,   -2.4181    
         429,          429,   -4.0448    
         430,          430,   -125.55    
         431,          431,   -29.915    
         432,          432,   -37.336    
         433,          433,   -37.587    
         434,          434,   -43.933    
         435,          435,  -0.91716    
         436,          436,  -0.94073    
         437,          437,   -73.269    
         438,          438,   -4.9149    
         439,          439,   -20.967    
         440,          440,   -4.4916    
         441,          441,   -9.8785    
         442,          442,   -4.8598    
         443,          443,   -52.974    
         444,          444,   -159.25    
         445,          445,   -42.230    
         446,          446,   -12.984    
         447,          447,   -29.515    
         448,          448,   -92.544    
         449,          449,   -3.6451    
         450,          450,   -41.328    
         451,          451,   -18.936    
         452,          452,   -34.793    
         453,          453,   -26.241    
         454,          454,   -46.880    
         455,          455,   -56.063    
         456,          456,   -4.9410    
         457,          457,   -89.731    
         458,          458,   -38.760    
         459,          459,   -20.127    
         460,          460,   -67.049    
         461,          461,   -464.58    
         462,          462,   -13.011    
         463,          463,   -8.3008    
         464,          464,   -277.25    
         465,          465,   -24.902    
         466,          466,   -294.04    
         467,          467,   -278.44    
         468,          468,   -225.19    
         469,          469,   -28.798    
         470,          470,   -47.147    
         471,          471,   -52.527    
         472,          472,   -232.39    
         473,          473,   -191.36    
         474,          474,   -18.473    
         475,          475,   -29.959    
         476,          476,   -29.560    
         477,          477,   -70.511    
         478,          478,   -16.900    
         479,          479,   -23.586    
         480,          480,   -32.193    
         481,          481,   -14.959    
         482,          482,   -143.36    
         483,          483,   -40.376    
         484,          484,   -8.6874    
         485,          485,   -64.725    
         486,          486,   -137.70    
         487,          487,  -0.89623    
         488,          488,   -171.88    
         489,          489,   -49.700    
         490,          490,   -32.938    
         491,          491,   -70.663    
         492,          492,   -56.723    
         493,          493,   -84.893    
         494,          494,   -2.2157    
         495,          495,   -188.54    
         496,          496,   -6.4158    
         497,          497,   -15.592    
         498,          498,   -17.330    
         499,          499,   -120.53    
         500,          500,   -129.85    
         501,          501,   -38.947    
         502,          502,   -12.974    
         503,          503,   -485.02    
         504,          504,   -53.903    
         505,          505,   -5.1365    
         506,          506,   -655.87    
         507,          507,   -151.61    
         508,          508,   -264.41    
         509,          509,   -41.339    
         510,          510,   -46.314    
         511,          511,   -14.152    
         512,          512,   -15.808    
         513,          513,   -12.111    
         514,          514,   -50.031    
         515,          515,   -40.659    
         516,          516,   -431.30    
         517,          517,   -1.7689    
         518,          518,   -59.474    
         519,          519,   -106.51    
         520,          520,   -55.148    
         521,          521,   -75.610    
         522,          522,   -7.8775    
         523,          523,   -138.49    
         524,          524,   -154.13    
         525,          525,   -45.975    
         526,          526,   -29.978    
         527,          527,   -6.4158    
         528,          528,   -69.146    
         529,          529,   -31.037    
         530,          530,   -2.8649    
         531,          531,   -3.2908    
         532,          532,   -364.83    
         533,          533,  -0.47036    
         534,          534,   -2.8414    
         535,          535,   -55.921    
         536,          536,   -118.52    
         537,          537,   -3.6451    
         538,          538,   -109.55    
         539,          539,   -10.656    
         540,          540,   -15.708    
         541,          541,   -2.8885    
         542,          542,   -44.736    
         543,          543,   -285.19    
         544,          544,   -235.99    
         545,          545,   -236.90    
         546,          546,  -0.49392    
         547,          547,   -117.84    
         548,          548,   -89.468    
         549,          549,   -105.91    
         550,          550,   -86.652    
         551,          551,   -22.022    
         552,          552,   -89.084    
         553,          553,   -47.045    
         554,          554,   -39.598    
         555,          555,   -38.900    
         556,          556,   -27.048    
         557,          557,   -75.955    
         558,          558,   -27.136    
         559,          559,   -118.83    
         560,          560,   -107.61    
         561,          561,  -0.47036    
         562,          562,   -153.75    
         563,          563,   -114.69    
         564,          564,   -6.1322    
         565,          565,   -10.556    
         566,          566,   -79.615    
         567,          567,   -7.5075    
         568,          568,   -149.82    
         569,          569,   -173.53    
         570,          570,   -22.343    
         571,          571,   -44.760    
         572,          572,   -98.991    
         573,          573,   -556.40    
         574,          574,   -556.91    
         575,          575,   -432.22    
         576,          576,   -31.640    
         577,          577,   -1.9783    
         578,          578,   -301.61    
         579,          579,   -15.855    
         580,          580,   -85.838    
         581,          581,   -113.75    
         582,          582,   -101.32    
         583,          583,   -21.668    
         584,          584,   -54.576    
         585,          585,   -56.004    
         586,          586,   -18.203    
         587,          587,   -90.469    
         588,          588,   -21.551    
         589,          589,   -4.0919    
         590,          590,   -661.83    
         591,          591,   -116.54    
         592,          592,   -105.93    
         593,          593,   -86.261    
         594,          594,   -745.15    
         595,          595,   -211.16    
         596,          596,   -46.645    
         597,          597,   -137.43    
         598,          598,   -188.11    
         599,          599,   -509.81    
         600,          600,   -311.07    
         601,          601,   -25.634    
         602,          602,   -6.1086    
         603,          603,   -12.534    
         604,          604,   -107.63    
         605,          605,   -5.6828    
         606,          606,   -37.406    
         607,          607,   -12.087    
         608,          608,   -5.1836    
         609,          609,   -191.80    
         610,          610,   -17.719    
         611,          611,  -0.47036    
         612,          612,   -142.38    
         613,          613,   -2.4653    
         614,          614,   -24.654    
         615,          615,   -29.066    
         616,          616,   -16.211    
         617,          617,   -49.573    
         618,          618,   -5.5597    
         619,          619,   -37.399    
         620,          620,   -5.7063    
         621,          621,   -50.750    
         622,          622,   -14.465    
         623,          623,   -18.203    
         624,          624,   -146.19    
         625,          625,   -41.935    
         626,          626,   -64.661    
         627,          627,   -4.4471    
         628,          628,   -331.69    
         629,          629,   -470.42    
         630,          630,   -376.87    
         631,          631,   -310.95    
         632,          632,   -46.242    
         633,          633,   -25.494    
         634,          634,   -11.097    
         635,          635,   -792.10    
         636,          636,   -143.83    
         637,          637,   -2532.5    
         638,          638,   -56.794    
         639,          639,   -26.026    
         640,          640,   -40.786    
         641,          641,   -52.204    
         642,          642,   -27.425    
         643,          643,   -6.0162    
         644,          644,  -0.94248E-01
         645,          645,   -64.905    
         646,          646,   -5.3643    
         647,          647,   -190.00    
         648,          648,   -2.4653    
         649,          649,   -250.91    
         650,          650,   -9.3393    
         651,          651,  -0.47036    
         652,          652,   -9.3393    
         653,          653,   -79.059    
         654,          654,   -256.94    
         655,          655,   -12.511    
         656,          656,   -160.19    
         657,          657,   -74.556    
         658,          658,   -4.0448    
         659,          659,   -38.358    
         660,          660,   -130.63    
         661,          661,   -18.912    
         662,          662,   -269.82    
         663,          663,   -498.02    
         664,          664,   -51.075    
         665,          665,   -6.4089    
         666,          666,   -31.617    
         667,          667,   -107.21    
         668,          668,   -143.88    
         669,          669,   -106.17    
         670,          670,   -1259.7    
         671,          671,   -50.726    
         672,          672,   -5.5362    
         673,          673,   -50.031    
         674,          674,   -183.55    
         675,          675,   -105.26    
         676,          676,   -385.50    
         677,          677,   -21.998    
         678,          678,   -91.923    
         679,          679,   -8.3008    
         680,          680,   -717.46    
         681,          681,   -293.72    
         682,          682,   -55.874    
         683,          683,   -7.5075    
         684,          684,   -5.5362    
         685,          685,   -79.747    
         686,          686,   -22.319    
         687,          687,   -17.850    
         688,          688,   -12.094    
         689,          689,   -174.58    
         690,          690,   -15.361    
         691,          691,   -14.852    
         692,          692,   -83.736    
         693,          693,   -5.5597    
         694,          694,   -118.48    
         695,          695,   -1367.4    
         696,          696,   -4.0212    
         697,          697,   -43.980    
         698,          698,   -70.821    
         699,          699,   -40.546    
         700,          700,   -34.179    
         701,          701,   -15.832    
         702,          702,   -66.790    
         703,          703,   -28.675    
         704,          704,   -15.361    
         705,          705,   -137.68    
         706,          706,   -78.051    
         707,          707,   -29.089    
         708,          708,   -131.40    
         709,          709,   -462.28    
         710,          710,   -279.09    
         711,          711,   -4.8363    
         712,          712,   -197.77    
         713,          713,   -80.015    
         714,          714,   -199.98    
         715,          715,   -38.358    
         716,          716,   -291.90    
         717,          717,   -5.9620    
         718,          718,   -5.9690    
         719,          719,   -100.87    
         720,          720,   -2006.8    
         721,          721,   -33.855    
         722,          722,   -250.93    
         723,          723,   -251.33    
         724,          724,   -148.15    
         725,          725,   -7.0284    
         726,          726,   -8.7711    
         727,          727,   -16.321    
         728,          728,   -50.510    
         729,          729,   -16.255    
         730,          730,   -383.98    
         731,          731,  -0.23562E-01
         732,          732,   -19.627    
         733,          733,   -1362.1    
         734,          734,  -0.23562E-01
         735,          735,   -330.36    
         736,          736,   -21.307    
         737,          737,   -65.571    
         738,          738,   -41.979    
         739,          739,   -159.36    
         740,          740,   -38.947    
         741,          741,   -137.70    
         742,          742,   -15.361    
         743,          743,   -100.68    
         744,          744,   -55.921    
         745,          745,   -20.029    
         746,          746,   -238.53    
         747,          747,   -86.871    
         748,          748,   -69.781    
         749,          749,   -49.651    
         750,          750,   -63.223    
         751,          751,   -278.97    
         752,          752,   -48.778    
         753,          753,   -18.179    
         754,          754,   -2.4181    
         755,          755,  -0.89360    
         756,          756,   -170.29    
         757,          757,   -173.01    
         758,          758,   -7.4281    
         759,          759,  -0.49392    
         760,          760,   -15.338    
         761,          761,  -0.47124E-01
         762,          762,   -2.3946    
         763,          763,   -57.191    
         764,          764,   -459.59    
         765,          765,   -34.746    
         766,          766,   -24.905    
         767,          767,   -15.361    
         768,          768,   -6.9813    
         769,          769,   -8.6638    
         770,          770,   -2.8649    
         771,          771,  -0.70686E-01
         772,          772,   -7.0284    
         773,          773,   -37.888    
         774,          774,   -22.319    
         775,          775,  -0.51749    
         776,          776,   -267.67    
         777,          777,  -0.47036    
         778,          778,  -0.47036    
         779,          779,   -16.234    
         780,          780,   -141.38    
         781,          781,   -541.27    
         782,          782,   -76.355    
         783,          783,   -15.785    
         784,          784,   -186.01    
         785,          785,   -34.965    
         786,          786,   -199.31    
         787,          787,   -7.0049    
         788,          788,   -59.425    
         789,          789,   -1.3640    
         790,          790,   -32.664    
         791,          791,   -125.55    
         792,          792,   -69.334    
         793,          793,   -55.874    
         794,          794,   -33.685    
         795,          795,   -4.4680    
         796,          796,   -1.7872    
         797,          797,   -143.65    
         798,          798,   -11.687    
         799,          799,   -1.7689    
         800,          800,   -62.942    
         801,          801,   -5.0894    
         802,          802,   -5.2360    
         803,          803,   -28.595    
         804,          804,   -10.556    
         805,          805,   -2.3946    
         806,          806,  -0.23562E-01
         807,          807,  -0.23562E-01
         808,          808,   -15.361    
         809,          809,   -2.4181    
         810,          810,   -584.48    
         811,          811,   -41.162    
         812,          812,   -109.53    
         813,          813,   -4.0212    
         814,          814,  -0.44680    
         815,          815,  -0.44680    
         816,          816,   -171.16    
         817,          817,   -7.4517    
         818,          818,   -137.86    
         819,          819,   -5.1129    
         820,          820,   -5.9926    
         821,          821,   -43.110    
         822,          822,   -12.950    
         823,          823,   -1137.7    
         824,          824,   -15.338    
         825,          825,  -0.47036    
         826,          826,   -6.9813    
         827,          827,   -1.7663    
         828,          828,   -2.3946    
         829,          829,   -11.247    
         830,          830,   -16.869    
         831,          831,   -101.60    
         832,          832,   -214.10    
         833,          833,   -34.518    
         834,          834,   -9.4230    
         835,          835,   -47.201    
         836,          836,   -3.5980    
         837,          837,  -0.49392    
         838,          838,   -231.63    
         839,          839,   -337.90    
         840,          840,   -28.619    
         841,          841,   -43.501    
         842,          842,   -56.321    
         843,          843,   -29.468    
         844,          844,   -1.9548    
         845,          845,   -91.944    
         846,          846,   -5.1129    
         847,          847,   -7.0049    
         848,          848,   -58.245    
         849,          849,   -109.53    
         850,          850,   -74.784    
         851,          851,   -5.0894    
         852,          852,  -0.87267    
         853,          853,  -0.47124E-01
         854,          854,   -2.4181    
         855,          855,   -47.955    
         856,          856,   -389.20    
         857,          857,   -325.72    
         858,          858,   -14.154    
         859,          859,   -38.774    
         860,          860,   -2.8414    
         861,          861,   -20.367    
         862,          862,   -12.914    
         863,          863,   -14.130    
         864,          864,  -0.23562E-01
         865,          865,   -39.347    
         866,          866,   -15.785    
         867,          867,   -4.0448    
         868,          868,   -97.403    
         869,          869,   -7.9238    
         870,          870,   -70.088    
         871,          871,   -20.427    
         872,          872,   -31.995    
         873,          873,  -0.89623    
         874,          874,  -0.47036    
         875,          875,   -7.6541    
         876,          876,   -54.890    
         877,          877,   -46.942    
         878,          878,   -11.247    
         879,          879,   -11.058    
         880,          880,  -0.23562E-01
         881,          881,   -72.576    
         882,          882,  -0.89360    
         883,          883,  -0.44680    
         884,          884,   -20.898    
         885,          885,  -0.47124E-01
         886,          886,   -140.25    
         887,          887,   -127.79    
         888,          888,   -2.8649    
         889,          889,   -275.90    
         890,          890,   -12.087    
         891,          891,   -31.437    
         892,          892,   -351.26    
         893,          893,   -381.08    
         894,          894,   -118.65    
         895,          895,   -28.619    
         896,          896,   -34.323    
         897,          897,   -48.332    
         898,          898,   -3.2908    
         899,          899,   -3.2882    
         900,          900,   -12.511    
         901,          901,   -63.181    
         902,          902,   -75.254    
         903,          903,   -361.68    
         904,          904,   -59.816    
         905,          905,   -158.46    
         906,          906,   -44.038    
         907,          907,   -22.934    
         908,          908,   -16.628    
         909,          909,   -134.87    
         910,          910,   -406.69    
         911,          911,   -10.556    
         912,          912,   -124.24    
         913,          913,   -152.36    
         914,          914,   -33.732    
         915,          915,   -187.43    
         916,          916,   -4.4916    
         917,          917,   -121.17    
         918,          918,   -200.62    
         919,          919,  -0.89623    
         920,          920,   -29.796    
         921,          921,   -126.84    
         922,          922,  -0.47124E-01
         923,          923,   -330.24    
         924,          924,   -274.39    
         925,          925,   -213.51    
         926,          926,   -21.803    
         927,          927,   -12.217    
         928,          928,   -221.00    
         929,          929,   -249.29    
         930,          930,   -50.617    
         931,          931,   -68.855    
         932,          932,   -46.565    
         933,          933,   -33.371    
         934,          934,   -295.42    
         935,          935,   -22.319    
         936,          936,   -340.95    
         937,          937,   -376.57    
         938,          938,   -116.16    
         939,          939,   -41.565    
         940,          940,   -63.781    
         941,          941,   -150.31    
         942,          942,   -1307.9    
         943,          943,   -436.48    
         944,          944,   -27.136    
         945,          945,   -140.40    
         946,          946,   -6.0301    
         947,          947,   -55.816    
         948,          948,   -10.188    
         949,          949,   -279.48    
         950,          950,   -57.262    
         951,          951,   -22.336    
         952,          952,   -37.259    
         953,          953,   -99.798    
         954,          954,   -66.963    
         955,          955,   -176.82    
         956,          956,   -23.633    
         957,          957,   -43.077    
         958,          958,   -125.34    
         959,          959,   -140.06    
         960,          960,   -15.375    
         961,          961,   -2.8649    
         962,          962,   -124.02    
         963,          963,   -31.884    
         964,          964,   -11.003    
         965,          965,   -36.526    
         966,          966,  -0.91716    
         967,          967,   -21.803    
         968,          968,   -78.653    
         969,          969,   -54.350    
         970,          970,   -43.499    
         971,          971,   -382.09    
         972,          972,   -50.450    
         973,          973,   -7.8985    
         974,          974,   -2628.1    
         975,          975,   -28.205    
         976,          976,   -109.11    
         977,          977,   -56.549    
         978,          978,   -5.1365    
         979,          979,   -17.452    
         980,          980,   -279.33    
         981,          981,   -33.873    
         982,          982,   -57.198    
         983,          983,   -104.15    
         984,          984,  -0.91716    
         985,          985,   -32.082    
         986,          986,   -65.141    
         987,          987,   -24.032    
         988,          988,   -3.3117    
         989,          989,  -0.47036    
         990,          990,  -0.49392    
         991,          991,   -1.3640    
         992,          992,   -64.666    
         993,          993,   -29.468    
         994,          994,   -2.8414    
         995,          995,   -321.65    
         996,          996,   -44.862    
         997,          997,   -215.82    
         998,          998,   -13.407    
         999,          999,  -0.70686E-01
        1000,         1000,   -34.612    
        1001,         1001,   -62.895    
        1002,         1002,   -77.632    
        1003,         1003,   -56.297    
        1004,         1004,   -10.156    
        1005,         1005,   -59.585    
        1006,         1006,   -16.720    
        1007,         1007,   -6.4158    
        1008,         1008,   -131.22    
        1009,         1009,   -29.915    
        1010,         1010,   -31.393    
        1011,         1011,   -51.483    
        1012,         1012,   -3.5980    
        1013,         1013,   -9.3157    
        1014,         1014,   -157.29    
        1015,         1015,   -77.304    
        1016,         1016,   -43.918    
        1017,         1017,   -36.512    
        1018,         1018,   -303.49    
        1019,         1019,   -2.4417    
        1020,         1020,   -47.767    
        1021,         1021,   -76.374    
        1022,         1022,   -61.536    
        1023,         1023,   -36.150    
        1024,         1024,   -15.361    
        1025,         1025,   -472.90    
        1026,         1026,   -1.3430    
        1027,         1027,   -3.3117    
        1028,         1028,   -19.830    
        1029,         1029,   -1.3666    
        1030,         1030,   -11.106    
        1031,         1031,   -54.796    
        1032,         1032,   -19.052    
        1033,         1033,   -40.809    
        1034,         1034,   -12.988    
        1035,         1035,   -85.903    
        1036,         1036,   -125.83    
        1037,         1037,   -109.11    
        1038,         1038,   -7.4281    
        1039,         1039,   -15.385    
        1040,         1040,   -25.100    
        1041,         1041,   -166.01    
        1042,         1042,   -15.361    
        1043,         1043,   -26.143    
        1044,         1044,   -24.456    
        1045,         1045,   -69.750    
